Title,Property Manager/Host,Contact,Revenue,Revenue Potential,ADR,Occupancy,Days Available,Bedrooms,Bathrooms,Accommodates,Has Air Conditioning,Has Gym,Has Hot Tub,Has Kitchen,Has Parking,Has Pets,Has Pool,Listing Type,Property Type,Real Estate Type,Overall Rating,Number of Reviews,Minimum Stay,Host Unit Count,Price Tier,Airbnb Superhost,Cleaning Fee,Instant Book,Reserved Days,Number of Bookings,Last Update,AirDNA Market,AirDNA Subarket,City,State,Zipcode,Country,Location Type,Listing URL,Main Listing Image,Airbnb Property ID,Vrbo Property ID,Latitude,Longitude,Market Average Occupancy,Market Average Revenue,Occupancy Gap,Revenue % Gap,Revenue $ Gap,Revenue Potential Gap,Property ID,Property name,Phone,Phone source,Phone confidence,Phone evidence,Phone belongs to,Website,Email,Social media link,Social media type
HÓZHÓ Riviera Oasis | Pool | Pickleball | Theatre,482928211,,446605,506650,2058.09,67.6,321,7,6,16,true,false,true,true,true,false,true,Home/Apartment,House,House/villa,5,74,4,21+,Luxury,true,814,true,217,55,2026-05-11,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85260,United States,suburban,https://www.airbnb.com/rooms/985888281919368802,https://a0.muscache.com/im/pictures/prohost-api/Hosting-985888281919368802/original/ad81ae3d-4dd5-4aea-9583-02fe6e374c85.jpeg,985888281919368802,3620395,33.606,-111.9156,53.10,=AVERAGE($D$2:$D$596),14.50,"=IFERROR(($AU18-D18)/$AU18,0)",=$AU18-D18,60045,985888281919368802,HÓZHÓ Riviera Oasis | Pool | Pickleball | Theatre,,,,,,,,,
WaterslideLuxury+3 houses+SportCrt+Shuffle+GolfSpa,List My Rental Home,,189300,196988,1526.61,37.46,349,6,3,16,true,false,false,true,true,false,true,Home/Apartment,House,House/villa,4.9,50,4,21+,Luxury,true,769,true,124,40,2026-05-13,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85250,United States,suburban,https://www.airbnb.com/rooms/1004539979180335661,https://a0.muscache.com/im/pictures/prohost-api/Hosting-1004539979180335661/original/a84b8c68-b947-41ca-93a8-a19d03c3910f.jpeg,1004539979180335661,3677481,33.51009,-111.89177,47.11,=AVERAGE($D$2:$D$596),-9.65,"=IFERROR(($AU123-D123)/$AU123,0)",=$AU123-D123,7688,1004539979180335661,WaterslideLuxury+3 houses+SportCrt+Shuffle+GolfSpa,,,,,,,,,
HÓZHÓ River | Pool | Hot Tub | Lazy River,482928211,,490824,615356,2504.2,68.29,287,9,7,16,true,false,true,true,true,false,true,Home/Apartment,House,House/villa,5,71,4,21+,Luxury,true,957,true,196,44,2026-05-11,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85254,United States,suburban,https://www.airbnb.com/rooms/1029233033647552217,https://a0.muscache.com/im/pictures/prohost-api/Hosting-1029233033647552217/original/d461dcf3-b767-424f-a3b7-87ca9614b0c0.jpeg,1029233033647552217,3622128,33.6139,-111.9388,53.10,=AVERAGE($D$2:$D$596),15.19,"=IFERROR(($AU12-D12)/$AU12,0)",=$AU12-D12,124532,1029233033647552217,HÓZHÓ River | Pool | Hot Tub | Lazy River,,,,,,,,,
NEW! Limitless Luxury - 7 BR - Pickleball/Pool/Spa,VacayAZ,,318904,372354,2169.41,51.22,305,7,6,16,true,true,true,true,true,true,true,Home/Apartment,House,House/villa,4.95,41,3,21+,Luxury,true,1394,true,147,36,2026-05-17,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85260,United States,suburban,https://www.airbnb.com/rooms/1030500739880439903,https://a0.muscache.com/im/pictures/prohost-api/Hosting-1030500739880439903/original/04abd0d6-12f2-4513-bfe0-fe2470107615.jpeg,1030500739880439903,3732735,33.60743,-111.92478,53.10,=AVERAGE($D$2:$D$596),-1.88,"=IFERROR(($AU38-D38)/$AU38,0)",=$AU38-D38,53450,1030500739880439903,NEW! Limitless Luxury - 7 BR - Pickleball/Pool/Spa,,,,,,,,,
Elite Scottsdale Retreat: Putting Green & Theater,217908712,,420719,443312,2124.84,57.56,344,8,7,16,true,false,true,true,true,false,true,Home/Apartment,House,House/villa,5,49,4,21+,Luxury,true,1004,false,198,54,2026-05-17,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85260,United States,suburban,https://www.airbnb.com/rooms/1034941694162641561,https://a0.muscache.com/im/pictures/prohost-api/Hosting-1034941694162641561/original/7fa0e25e-4be5-438e-9e0e-13c563785f03.jpeg,1034941694162641561,3726951,33.6104,-111.9094,53.10,=AVERAGE($D$2:$D$596),4.46,"=IFERROR(($AU23-D23)/$AU23,0)",=$AU23-D23,22593,1034941694162641561,Elite Scottsdale Retreat: Putting Green & Theater,,,,,,,,,
HÓZHÓ Sunnyside | Lazy River | Indoor Pickleball,482928211,,1244631,1412651,5683.25,70.19,312,14,16,16,true,true,true,true,true,false,true,Home/Apartment,House,House/villa,5,28,4,21+,Luxury,true,1560,true,219,54,2026-05-11,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85259,United States,suburban,https://www.airbnb.com/rooms/1036390897951776857,https://a0.muscache.com/im/pictures/prohost-api/Hosting-1036390897951776857/original/54e310ce-a296-4657-aec0-fb7f7614e07b.jpeg,1036390897951776857,3622129,33.5938,-111.8528,53.10,=AVERAGE($D$2:$D$596),17.09,"=IFERROR(($AU3-D3)/$AU3,0)",=$AU3-D3,168020,1036390897951776857,HÓZHÓ Sunnyside | Lazy River | Indoor Pickleball,,,,,,,,,
"Heated Pool, Hot Tub, Mini Golf, Arcade Resort!",Techvestor,,155092,174414,671.39,88.85,262,5,3,12,true,false,true,true,true,true,true,Home/Apartment,House,House/villa,5,6,1,21+,Luxury,false,0,false,231,66,2023-12-08,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85254,United States,suburban,https://www.airbnb.com/rooms/1037674223224638668,https://a0.muscache.com/im/pictures/miso/Hosting-974944332092373171/original/6628f6d5-07b1-4b57-91bd-a457fff363b8.jpeg?aki_policy=x_large,1037674223224638668,2653281,33.5961123269,-111.9483738266,52.34,=AVERAGE($D$2:$D$596),36.51,"=IFERROR(($AU162-D162)/$AU162,0)",=$AU162-D162,19322,1037674223224638668,"Heated Pool, Hot Tub, Mini Golf, Arcade Resort!",,,,,,,,,
HÓZHÓ Luxe | Lazy River | Indoor Pickleball,482928211,,1260598,1340023,5145.3,71.64,342,11,13,16,true,true,true,true,true,false,true,Home/Apartment,House,House/villa,5,22,4,21+,Luxury,true,1273,true,245,65,2026-05-13,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85259,United States,suburban,https://www.airbnb.com/rooms/1049620010277054870,https://a0.muscache.com/im/pictures/prohost-api/Hosting-1049620010277054870/original/1d744a61-6218-4677-8a27-89abb5c49b79.jpeg,1049620010277054870,3775036,33.5938,-111.8528,53.10,=AVERAGE($D$2:$D$596),18.54,"=IFERROR(($AU2-D2)/$AU2,0)",=$AU2-D2,79425,1049620010277054870,HÓZHÓ Luxe | Lazy River | Indoor Pickleball,,,,,,,,,
SWSS Pool • Hot Tub • Fire Table • Sleeps 16,StayWithStyleScottsdale,,234477,263479,1532.53,49.35,317,7,8,16,true,false,true,true,true,false,true,Home/Apartment,House,House/villa,5,39,3,21+,Luxury,true,774,true,153,40,2026-05-11,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85260,United States,suburban,https://www.airbnb.com/rooms/1061511808558588190,https://a0.muscache.com/im/pictures/prohost-api/Hosting-1061511808558588190/original/e207aad2-e77c-45b3-beff-da4000f52e1e.jpeg,1061511808558588190,3794186,33.5978,-111.91,53.10,=AVERAGE($D$2:$D$596),-3.75,"=IFERROR(($AU88-D88)/$AU88,0)",=$AU88-D88,29002,1061511808558588190,SWSS Pool • Hot Tub • Fire Table • Sleeps 16,,,,,,,,,
Book Castle On Black Mountain & Slide into Fun!,Porter VRM,,113507,208558,1289.85,58.67,206,5,6,12,true,false,true,true,true,false,true,Home/Apartment,House,House/villa,4.95,19,4,21+,Luxury,false,706,true,88,10,2026-05-13,Phoenix/Scottsdale,Cave Creek,Carefree,Arizona,85377,United States,suburban,https://www.airbnb.com/rooms/1067413313270568717,https://a0.muscache.com/im/pictures/prohost-api/Hosting-1067413313270568717/original/eeca5e5f-4c51-4c81-8da7-68a487352d55.jpeg,1067413313270568717,3800078,33.8066,-111.9318,44.20,=AVERAGE($D$2:$D$329),14.47,"=IFERROR(($AU34-D34)/$AU34,0)",=$AU34-D34,95051,1067413313270568717,Book Castle On Black Mountain & Slide into Fun!,,,,,,,,,
Paradise Canyon Retreat - 3 Private Estates,GoodNight Stay,,332506,692424,5037.97,68.75,131,18,19,16,true,false,true,true,true,true,true,Home/Apartment,House,House/villa,5,1,2,21+,Luxury,false,2850,true,66,17,2026-05-14,Phoenix/Scottsdale,Cave Creek,Fort Mcdowell,Arizona,85264,United States,suburban,https://www.airbnb.com/rooms/1113166488640634025,https://a0.muscache.com/im/pictures/prohost-api/Hosting-1113166488640634025/original/97e7022f-0752-4472-b6df-b692f17d6f3c.jpeg,1113166488640634025,9939415ha,33.62613,-111.60931,49.30,=AVERAGE($D$2:$D$329),19.45,"=IFERROR(($AU9-D9)/$AU9,0)",=$AU9-D9,359918,1113166488640634025,Paradise Canyon Retreat - 3 Private Estates,,,,,,,,,
Pool | Spa | Pool Table | Lake View | Sleeps 24,StayEasyLLC,,102830,115978,934.82,34.81,329,7,5,16,true,false,true,true,true,true,true,Home/Apartment,House,House/villa,4.95,35,2,21+,Luxury,true,480,false,110,32,2026-03-03,Lake Havasu/Kingman,Lake Havasu City,Lake Havasu City,Arizona,86404,United States,mountains_lakes,https://www.airbnb.com/rooms/1126200401403454639,https://a0.muscache.com/im/pictures/miso/Hosting-1126200401403454639/original/c57796b2-7e48-4294-8706-2ce847fa4e25.jpeg,1126200401403454639,,34.51409,-114.29246,44.84,=AVERAGE($D$2:$D$501),-10.03,"=IFERROR(($AU11-D11)/$AU11,0)",=$AU11-D11,13148,1126200401403454639,Pool | Spa | Pool Table | Lake View | Sleeps 24,,,,,,,,,
"Resort Style, 2 Houses, Putt-Putt Course, B-ball",Cam Casey Real Estate,,211338,221028,1837.72,36.86,342,7,5,16,true,false,true,true,true,true,true,Home/Apartment,Villa,House/villa,5,44,3,21+,Luxury,true,850,true,115,28,2026-05-16,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85260,United States,suburban,https://www.airbnb.com/rooms/1135009190625706437,https://a0.muscache.com/im/pictures/prohost-api/Hosting-1135009190625706437/original/40eb30d0-44a5-4ff6-8685-e38d7072d4ff.jpeg,1135009190625706437,3973395,33.60318,-111.86004,53.10,=AVERAGE($D$2:$D$596),-16.24,"=IFERROR(($AU106-D106)/$AU106,0)",=$AU106-D106,9690,1135009190625706437,"Resort Style, 2 Houses, Putt-Putt Course, B-ball",,,,,,,,,
Two Homes-Pickleball-Batting Cage-Sand Volleyball,Cam Casey Real Estate,,301425,304883,2392.26,35.8,359,8,5,16,true,false,true,true,true,true,true,Home/Apartment,House,House/villa,4.95,50,3,21+,Luxury,true,750,true,126,35,2026-05-13,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85260,United States,suburban,https://www.airbnb.com/rooms/1135701668320730178,https://a0.muscache.com/im/pictures/prohost-api/Hosting-1135701668320730178/original/9fafbf7d-094e-4a3d-9ece-7289c7d618cc.jpeg,1135701668320730178,3973400,33.60495,-111.86108,53.10,=AVERAGE($D$2:$D$596),-17.30,"=IFERROR(($AU43-D43)/$AU43,0)",=$AU43-D43,3458,1135701668320730178,Two Homes-Pickleball-Batting Cage-Sand Volleyball,,,,,,,,,
Stunning Views & Outdoor Living at The Boulders,Desert Vista Luxury Homes,,122874,172255,1806.97,38.42,306,5,5,12,true,false,true,true,true,false,true,Home/Apartment,House,House/villa,5,27,2,21+,Luxury,true,698,true,68,13,2026-04-16,Phoenix/Scottsdale,Cave Creek,Carefree,Arizona,85377,United States,suburban,https://www.airbnb.com/rooms/1152178807729005173,https://a0.muscache.com/im/pictures/miso/Hosting-1152178807729005173/original/da7445d0-e6b0-4037-9de8-1a8fe8d246a9.jpeg,1152178807729005173,2240467,33.81508,-111.91522,44.20,=AVERAGE($D$2:$D$329),-5.78,"=IFERROR(($AU31-D31)/$AU31,0)",=$AU31-D31,49381,1152178807729005173,Stunning Views & Outdoor Living at The Boulders,,,,,,,,,
Scottsdale 9BR HoZho Haven,217908712,,933128,964592,4885.49,53.95,354,9,7,16,true,false,true,true,true,false,true,Home/Apartment,House,House/villa,5,4,2,21+,Luxury,true,204,false,191,47,2026-05-11,Phoenix/Scottsdale,Cave Creek,Scottsdale,Arizona,85266,United States,suburban,https://www.airbnb.com/rooms/1152459150071651797,https://a0.muscache.com/im/pictures/prohost-api/Hosting-1152459150071651797/original/571a19cb-4711-4ea6-ace1-bd44c468ed0d.jpeg,1152459150071651797,2657700,33.7539,-111.9018,49.30,=AVERAGE($D$2:$D$329),4.65,"=IFERROR(($AU3-D3)/$AU3,0)",=$AU3-D3,31464,1152459150071651797,Scottsdale 9BR HoZho Haven,,,,,,,,,
"Sunkist Sanctuary | Pool, Golf Simulator & Hot Tub",482928211,,251355,300864,1570.97,53.69,298,8,5,16,true,false,true,true,true,true,true,Home/Apartment,House,House/villa,4.95,61,4,21+,Luxury,true,814,true,160,44,2026-05-11,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85254,United States,suburban,https://www.airbnb.com/rooms/1163963378107916642,https://a0.muscache.com/im/pictures/prohost-api/Hosting-1163963378107916642/original/c29bc1a2-55ab-4d9a-9282-2dfc7120fc41.jpeg,1163963378107916642,4021274,33.5833,-111.9368,53.10,=AVERAGE($D$2:$D$596),0.59,"=IFERROR(($AU75-D75)/$AU75,0)",=$AU75-D75,49509,1163963378107916642,"Sunkist Sanctuary | Pool, Golf Simulator & Hot Tub",,,,,,,,,
*NEW* Luxe Ranch Double Villas | Near GC S Rim,Vivant,,147639,239162,1077.66,99.28,145,5,3,12,true,false,false,true,true,true,false,Home/Apartment,House,House/villa,4.85,7,1,21+,Luxury,true,354,true,137,66,2026-05-17,Flagstaff,Flagstaff,Williams,Arizona,86046,United States,mid_size_city,https://www.airbnb.com/rooms/1183391640978286939,https://a0.muscache.com/im/pictures/prohost-api/Hosting-1183391640978286939/original/04c0e25a-e720-450e-9ea8-f16a5cbee498.jpeg,1183391640978286939,4065590,35.73925,-112.11893,53.54,=AVERAGE($D$2:$D$130),45.74,"=IFERROR(($AU19-D19)/$AU19,0)",=$AU19-D19,91523,1183391640978286939,*NEW* Luxe Ranch Double Villas | Near GC S Rim,,,,,,,,,
"Mescal Villa & Casitas | Pool, Pickleball & Spa",Travli Hospitality,,269047,307244,1379.73,61.13,319,7,4,16,true,false,true,true,true,false,true,Home/Apartment,House,House/villa,4.85,46,3,21+,Luxury,true,889,true,195,58,2026-05-17,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85254,United States,suburban,https://www.airbnb.com/rooms/1184235567458667702,https://a0.muscache.com/im/pictures/prohost-api/Hosting-1184235567458667702/original/33f0d0eb-6a68-4fea-87e8-b5618cb3d3be.jpeg,1184235567458667702,9986683ha,33.6019,-111.9437,53.10,=AVERAGE($D$2:$D$596),8.03,"=IFERROR(($AU68-D68)/$AU68,0)",=$AU68-D68,38197,1184235567458667702,"Mescal Villa & Casitas | Pool, Pickleball & Spa",,,,,,,,,
Large Group Getaway | Peaceful Views,Getaway Properties AZ,,110653,121267,1140.75,30.6,339,6,6,16,true,false,true,true,true,false,false,Home/Apartment,House,House/villa,5,14,2,21+,Luxury,true,691,false,97,31,2026-05-17,Pinetop-Lakeside,Pinetop,Pinetop,Arizona,85935,United States,mountains_lakes,https://www.airbnb.com/rooms/1212321083657110835,https://a0.muscache.com/im/pictures/prohost-api/Hosting-1212321083657110835/original/4aed1177-5267-4187-9af4-b2eb2d3b40bb.png,1212321083657110835,9990688ha,34.116,-109.8653,36.15,=AVERAGE($D$2:$D$407),-5.55,"=IFERROR(($AU7-D7)/$AU7,0)",=$AU7-D7,10614,1212321083657110835,Large Group Getaway | Peaceful Views,,,,,,,,,
"The Full Estate: Villa, Casita, Theater, & Arcade",Mojo Hospitality,,243273,393710,2931,39.52,318,5,5,14,true,false,false,true,false,false,true,Home/Apartment,House,House/villa,5,3,3,21+,Luxury,true,6747,false,83,12,2026-05-14,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85250,United States,suburban,https://www.airbnb.com/rooms/1232363425507266014,https://a0.muscache.com/im/pictures/prohost-api/Hosting-1232363425507266014/original/83dcdc32-4b5b-4f99-a525-08e6fff14786.jpeg,1232363425507266014,4165791,33.5142,-111.92031,52.34,=AVERAGE($D$2:$D$596),-12.82,"=IFERROR(($AU83-D83)/$AU83,0)",=$AU83-D83,150437,1232363425507266014,"The Full Estate: Villa, Casita, Theater, & Arcade",,,,,,,,,
"5BR Luxe Retreat | Heated Pool, Hot Tub & Casita",Revana Realty,,163230,220657,1497.52,100,324,5,4,12,true,true,true,true,true,true,true,Home/Apartment,Villa,House/villa,5,3,4,21+,Luxury,true,829,true,109,9,2026-05-11,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85260,United States,suburban,https://www.airbnb.com/rooms/1232757470970411481,https://a0.muscache.com/im/pictures/hosting/Hosting-1232757470970411481/original/cedb4c9f-3e97-4669-9f54-12ff5af1f4d6.jpeg,1232757470970411481,4166614,33.589,-111.8979,52.34,=AVERAGE($D$2:$D$596),47.66,"=IFERROR(($AU153-D153)/$AU153,0)",=$AU153-D153,57427,1232757470970411481,"5BR Luxe Retreat | Heated Pool, Hot Tub & Casita",,,,,,,,,
3Million$Resort BellTower+Waterslde+Picklebll+Golf,List My Rental Home,,367600,375714,1865.99,55.97,352,8,3,16,true,false,true,true,true,false,true,Home/Apartment,House,House/villa,5,44,4,21+,Luxury,true,768,true,197,55,2026-05-17,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85254,United States,suburban,https://www.airbnb.com/rooms/1242956931345314426,https://a0.muscache.com/im/pictures/prohost-api/Hosting-1242956931345314426/original/09ec5321-21d2-4bcd-80cd-a841349f5d63.jpeg,1242956931345314426,4191510,33.60795,-111.9472,53.10,=AVERAGE($D$2:$D$596),2.87,"=IFERROR(($AU27-D27)/$AU27,0)",=$AU27-D27,8114,1242956931345314426,3Million$Resort BellTower+Waterslde+Picklebll+Golf,,,,,,,,,
"Sunset Palms-Pool, Spa & Sports Court-Scottsdale",GoodNight Stay,,207224,272631,1439.06,49.83,289,8,5,16,true,false,true,true,true,false,true,Home/Apartment,House,House/villa,4.6,43,2,21+,Luxury,false,600,true,144,46,2026-05-17,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85254,United States,suburban,https://www.airbnb.com/rooms/1243489199626445444,https://a0.muscache.com/im/pictures/hosting/Hosting-1243489199626445444/original/ecab760e-3aeb-4fbd-bcc8-78b420a06f49.jpeg,1243489199626445444,20027954ha,33.61015,-111.94868,53.10,=AVERAGE($D$2:$D$596),-3.27,"=IFERROR(($AU109-D109)/$AU109,0)",=$AU109-D109,65407,1243489199626445444,"Sunset Palms-Pool, Spa & Sports Court-Scottsdale",,,,,,,,,
"9BR Estate | Mountain Views, Pool, Spa & Theater",AZHolidayRental,,191347,314548,3086.24,31.31,234,9,7,16,true,false,true,true,true,true,true,Home/Apartment,House,House/villa,5,4,3,21+,Luxury,true,983,true,62,14,2026-05-13,Phoenix/Scottsdale,Paradise Valley,Paradise Valley,Arizona,85253,United States,suburban,https://www.airbnb.com/rooms/1247226399765315109,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTI0NzIyNjM5OTc2NTMxNTEwOQ%3D%3D/original/115aa1e8-09ba-42c9-857e-12a8729b6feb.jpeg,1247226399765315109,4199881,33.5403,-111.9764,53.10,=AVERAGE($D$2:$D$596),-21.79,"=IFERROR(($AU122-D122)/$AU122,0)",=$AU122-D122,123201,1247226399765315109,"9BR Estate | Mountain Views, Pool, Spa & Theater",,,,,,,,,
Scottsdalestays-28 Real Beds-2 Homes Across Street,238954779,,126546,200579,2109.1,36.59,164,16,6,16,true,false,true,true,true,true,true,Home/Apartment,House,House/villa,0,0,1,21+,Luxury,false,595,true,60,16,2025-08-27,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85254,United States,suburban,https://www.airbnb.com/rooms/1255070553437160326,https://a0.muscache.com/im/pictures/hosting/Hosting-1255070553437160326/original/8acb3766-eeb6-49d7-8770-ee885f1d592d.jpeg,1255070553437160326,,33.6294329847,-111.9752398186,53.10,=AVERAGE($D$2:$D$596),-16.51,"=IFERROR(($AU202-D202)/$AU202,0)",=$AU202-D202,74033,1255070553437160326,Scottsdalestays-28 Real Beds-2 Homes Across Street,,,,,,,,,
Luxury Mansion-Heated Pool-Pickleball-Batting Cage,Cam Casey Real Estate,,250350,264853,1564.69,47.48,344,7,4,16,true,false,true,true,true,true,true,Home/Apartment,House,House/villa,5,43,3,21+,Luxury,true,750,true,160,44,2026-05-13,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85260,United States,suburban,https://www.airbnb.com/rooms/1260105010563602721,https://a0.muscache.com/im/pictures/hosting/Hosting-1260105010563602721/original/755125ab-72a7-4846-9b31-8d19858b10a3.jpeg,1260105010563602721,4243093,33.6053094993,-111.9080766531,53.10,=AVERAGE($D$2:$D$596),-5.62,"=IFERROR(($AU77-D77)/$AU77,0)",=$AU77-D77,14503,1260105010563602721,Luxury Mansion-Heated Pool-Pickleball-Batting Cage,,,,,,,,,
Luxurious Family Reunion Cabin Sleeps 18 Flagstaff,Evolve,,103279,113368,1307.33,24.38,343,6,3,16,false,false,false,true,true,true,false,Home/Apartment,House,House/villa,5,6,2,21+,Luxury,false,394,false,79,27,2026-05-16,Flagstaff,Flagstaff,Flagstaff,Arizona,86001,United States,mid_size_city,https://www.airbnb.com/rooms/1295709682781966800,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTI5NTcwOTY4Mjc4MTk2NjgwMA==/original/ebfd4cd8-7858-439d-884a-42c79d058f4d.jpeg,1295709682781966800,4168926,35.4174,-111.8149,43.98,=AVERAGE($D$2:$D$130),-19.60,"=IFERROR(($AU50-D50)/$AU50,0)",=$AU50-D50,10089,1295709682781966800,Luxurious Family Reunion Cabin Sleeps 18 Flagstaff,,,,,,,,,
The Desert Reserve: FREE Heated Pool | Pickleball,Home Team Vacation Rentals,,278304,327654,1512.52,61.95,297,7,4,16,true,false,true,true,true,true,true,Home/Apartment,House,House/villa,4.95,39,4,21+,Luxury,true,726,true,184,48,2026-05-11,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85254,United States,suburban,https://www.airbnb.com/rooms/1309458754431697061,https://a0.muscache.com/im/pictures/prohost-api/Hosting-1309458754431697061/original/72c5111e-b113-43f2-bcbd-914bb856ffdc.jpeg,1309458754431697061,4331421,33.6065,-111.9449,53.10,=AVERAGE($D$2:$D$596),8.85,"=IFERROR(($AU59-D59)/$AU59,0)",=$AU59-D59,49350,1309458754431697061,The Desert Reserve: FREE Heated Pool | Pickleball,,,,,,,,,
$5M PV Estate|Casita|Camelback View|Sleeps 16,Travli Hospitality,,195490,339335,1827.01,44.96,250,6,6,16,true,true,true,true,true,false,true,Home/Apartment,House,House/villa,5,25,3,21+,Luxury,true,924,false,107,27,2026-05-13,Phoenix/Scottsdale,Paradise Valley,Paradise Valley,Arizona,85253,United States,suburban,https://www.airbnb.com/rooms/1316835689225293782,https://a0.muscache.com/im/pictures/prohost-api/Hosting-1316835689225293782/original/048131f1-5bb3-46ba-ba43-9f37d121996a.jpeg,1316835689225293782,20091021ha,33.5289,-111.9419,47.11,=AVERAGE($D$2:$D$596),-2.15,"=IFERROR(($AU114-D114)/$AU114,0)",=$AU114-D114,143845,1316835689225293782,$5M PV Estate|Casita|Camelback View|Sleeps 16,,,,,,,,,
Luxe PV Retreat - Pickleball - Heated Pool - Sauna,Home Team Vacation Rentals,,225617,258963,1928.35,64.29,186,6,5,16,true,false,true,true,true,false,true,Home/Apartment,House,House/villa,4.95,29,3,21+,Luxury,true,962,true,117,27,2026-05-13,Phoenix/Scottsdale,Paradise Valley,Paradise Valley,Arizona,85253,United States,suburban,https://www.airbnb.com/rooms/1323234123420256312,https://a0.muscache.com/im/pictures/prohost-api/Hosting-1323234123420256312/original/572d212b-728f-4b97-a7b2-18010d4e74dd.jpeg,1323234123420256312,4358355,33.5546,-111.9762,47.11,=AVERAGE($D$2:$D$596),17.18,"=IFERROR(($AU93-D93)/$AU93,0)",=$AU93-D93,33346,1323234123420256312,Luxe PV Retreat - Pickleball - Heated Pool - Sauna,,,,,,,,,
HÓZHÓ 19th Hole | Pool | Golf Sim | Pickleball,482928211,,724900,753529,2865.22,73.33,345,10,11,16,true,false,true,true,true,false,true,Home/Apartment,House,House/villa,4.95,32,4,21+,Luxury,true,1096,true,253,72,2026-05-11,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85260,United States,suburban,https://www.airbnb.com/rooms/1344276062723225221,https://a0.muscache.com/im/pictures/prohost-api/Hosting-1344276062723225221/original/40791eb5-81e7-4ea1-a9ed-fda89b75170a.jpeg,1344276062723225221,4378019,33.6083,-111.9168,53.10,=AVERAGE($D$2:$D$596),20.23,"=IFERROR(($AU4-D4)/$AU4,0)",=$AU4-D4,28629,1344276062723225221,HÓZHÓ 19th Hole | Pool | Golf Sim | Pickleball,,,,,,,,,
"NEW! The Windrose w/ Pickleball, Pool & Spa",Mojo Hospitality,,177000,179157,1966.67,33.71,267,5,2,16,true,false,true,true,true,false,true,Home/Apartment,House,House/villa,5,20,1,21+,Luxury,true,4940,false,90,26,2025-11-04,Phoenix/Scottsdale,Paradise Valley,Scottsdale,Arizona,85254,United States,suburban,https://www.airbnb.com/rooms/1346672174796610338,https://a0.muscache.com/im/pictures/prohost-api/Hosting-1346672174796610338/original/062ce438-fd59-49bd-9135-1a87e05e3304.jpeg,1346672174796610338,4418365,33.6012563539,-111.9705162559,52.34,=AVERAGE($D$2:$D$596),-18.63,"=IFERROR(($AU136-D136)/$AU136,0)",=$AU136-D136,2157,1346672174796610338,"NEW! The Windrose w/ Pickleball, Pool & Spa",,,,,,,,,
Julep by AvantStay | Mid-Century Modern Estate,Scottsdale AZ By AvantStay,,140908,201546,1316.9,53.23,201,9,5,16,true,false,false,true,true,false,true,Home/Apartment,Villa,House/villa,4.7,92,2,21+,Luxury,true,990,true,107,30,2026-04-14,Phoenix/Scottsdale,Paradise Valley,Paradise Valley,Arizona,85253,United States,suburban,https://www.airbnb.com/rooms/1351640327229567117,https://a0.muscache.com/im/pictures/prohost-api/Hosting-1351640327229567117/original/81c94c83-1f22-4a5d-a69f-d0dee96e7724.jpeg,1351640327229567117,2138495,33.52618,-111.98722,53.10,=AVERAGE($D$2:$D$596),0.13,"=IFERROR(($AU182-D182)/$AU182,0)",=$AU182-D182,60638,1351640327229567117,Julep by AvantStay | Mid-Century Modern Estate,,,,,,,,,
