Title,Property Manager/Host,Contact,Revenue,Revenue Potential,ADR,Occupancy,Days Available,Bedrooms,Bathrooms,Accommodates,Has Air Conditioning,Has Gym,Has Hot Tub,Has Kitchen,Has Parking,Has Pets,Has Pool,Listing Type,Property Type,Real Estate Type,Overall Rating,Number of Reviews,Minimum Stay,Host Unit Count,Price Tier,Airbnb Superhost,Cleaning Fee,Instant Book,Reserved Days,Number of Bookings,Last Update,AirDNA Market,AirDNA Subarket,City,State,Zipcode,Country,Location Type,Listing URL,Main Listing Image,Airbnb Property ID,Vrbo Property ID,Latitude,Longitude,Market Average Occupancy,Market Average Revenue,Occupancy Gap,Revenue % Gap,Revenue $ Gap,Revenue Potential Gap,Property ID,Property name,Phone,Phone source,Phone confidence,Phone evidence,Phone belongs to,Website,Email,Social media link,Social media type
Sea Palms Estate on the Beaches of Captiva Island!,12270751,,1094953,1094953,7156.56,42.27,365,9,8,16,true,true,true,true,true,true,true,Home/Apartment,House,House/villa,4.95,25,3,6-20,Luxury,false,2800,true,153,30,2026-05-16,Cape Coral/Fort Myers,Captiva,Captiva,Florida,33924,United States,coastal,https://www.airbnb.com/rooms/43497837,https://a0.muscache.com/im/pictures/miso/Hosting-43497837/original/670c3351-4db5-49d6-b73f-f596349c56cb.jpeg,43497837,1983940,26.49449,-82.18713,52.23,=AVERAGE($D$2:$D$501),-9.96,"=IFERROR(($AU2-D2)/$AU2,0)",=$AU2-D2,0,43497837,Sea Palms Estate on the Beaches of Captiva Island!,,,,,,,,,
The Park | Five Modern Homes w/ Swimming Pool,110337689,,227226,273820,1600.18,51.64,282,12,6,16,true,false,false,true,true,false,true,Home/Apartment,House,House/villa,5,3,1,6-20,Luxury,false,866,true,142,51,2026-05-13,Amelia/St. Simons/Jekyll Islands,Saint Simons Island,Saint Simons Island,Georgia,31522,United States,coastal,https://www.airbnb.com/rooms/43958569,https://a0.muscache.com/im/pictures/prohost-api/Hosting-43958569/original/360696c2-1a9c-435b-9558-7d90b70f8bd3.jpeg,43958569,20141664ha,31.1386,-81.3947,53.56,=AVERAGE($D$2:$D$1001),-1.92,"=IFERROR(($AU514-D514)/$AU514,0)",=$AU514-D514,46594,43958569,The Park | Five Modern Homes w/ Swimming Pool,,,,,,,,,
Historic Old Town Key West Compound - Sleeps 20,22091370,,530686,858685,4696.34,50,275,11,4,16,true,false,false,true,true,false,true,Home/Apartment,House,House/villa,5,17,4,2-5,Luxury,true,800,false,113,30,2026-05-11,Key West,Key West,Key West,Florida,33040,United States,coastal,https://www.airbnb.com/rooms/45132967,https://a0.muscache.com/im/pictures/miso/Hosting-45132967/original/7e869696-dbc2-48fb-a4b3-23f4ce3d748f.jpeg,45132967,2050701,24.5525,-81.8035,73.06,=AVERAGE($D$2:$D$501),-23.06,"=IFERROR(($AU23-D23)/$AU23,0)",=$AU23-D23,327999,45132967,Historic Old Town Key West Compound - Sleeps 20,,,,,,,,,
Beachfront! HotTub! Elevator! Gated community!L2EV,49874190,,145519,148791,1287.78,33.53,356,5,5,15,true,false,true,true,true,false,false,Home/Apartment,House,House/villa,5,53,2,2-5,Luxury,true,500,false,113,35,2026-05-16,Galveston,Galveston,Galveston,Texas,77550,United States,coastal,https://www.airbnb.com/rooms/45547613,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NDU1NDc2MTM=/original/cf341616-3908-483f-818e-db1ee2a254ab.jpeg,45547613,1958098,29.309,-94.7638,45.23,=AVERAGE($D$2:$D$830),-11.70,"=IFERROR(($AU53-D53)/$AU53,0)",=$AU53-D53,3272,45547613,Beachfront! HotTub! Elevator! Gated community!L2EV,,,,,,,,,
Coastal Cabana. 7 Bedroom Beachfront Home,85178833,,202234,403515,2974.03,51.13,187,7,6,16,true,false,false,true,true,false,true,Home/Apartment,House,House/villa,4.9,71,3,6-20,Luxury,false,600,false,68,9,2025-10-11,Santa Rosa/Rosemary Beach,Miramar Beach,Miramar Beach,Florida,32550,United States,coastal,https://www.airbnb.com/rooms/45984966,https://a0.muscache.com/im/pictures/04fee1b2-0895-4da1-b55a-4d76d0e3a963.jpg,45984966,2059284,30.37223,-86.34602,57.20,=AVERAGE($D$2:$D$554),-6.07,"=IFERROR(($AU46-D46)/$AU46,0)",=$AU46-D46,201281,45984966,Coastal Cabana. 7 Bedroom Beachfront Home,,,,,,,,,
Paradise Found~Beach front home with private Pool,344794577,,112173,259843,1274.69,47.06,225,5,3,12,true,false,false,true,true,false,true,Home/Apartment,House,House/villa,4.9,81,7,6-20,Luxury,false,400,false,88,16,2022-05-02,Santa Rosa/Rosemary Beach,Rosemary Beach / 30a,Rosemary Beach,Florida,32413,United States,coastal,https://www.airbnb.com/rooms/47811148,https://a0.muscache.com/im/pictures/4cd0b13d-fefc-4fb0-a079-e9ae8fdcbca2.jpg?aki_policy=x_large,47811148,482765,30.29306,-86.05668,61.91,=AVERAGE($D$2:$D$1233),-14.85,"=IFERROR(($AU783-D783)/$AU783,0)",=$AU783-D783,147670,47811148,Paradise Found~Beach front home with private Pool,,,,,,,,,
Siesta Key Oceanfront Palace with Private Beach,9286538,,682652,703735,3771.56,54.03,347,5,7,12,true,true,true,true,true,true,true,Home/Apartment,House,House/villa,4.85,86,1,6-20,Luxury,true,1500,false,181,39,2026-05-13,Sarasota,Siesta Key,Sarasota,Florida,34242,United States,coastal,https://www.airbnb.com/rooms/48378411,https://a0.muscache.com/im/pictures/b51c48b4-3a40-43b2-ad97-887cec1a5bf3.jpg,48378411,2254087,27.29766,-82.5585,62.57,=AVERAGE($D$2:$D$1012),-8.54,"=IFERROR(($AU7-D7)/$AU7,0)",=$AU7-D7,21083,48378411,Siesta Key Oceanfront Palace with Private Beach,,,,,,,,,
"BlueMarlin,Luxury Beachfront,WeddingVenue,Sleeps30",189925974,,178697,189958,1160.37,47.98,342,5,5,16,true,false,false,true,true,true,false,Home/Apartment,House,House/villa,5,105,2,2-5,Luxury,true,395,true,154,47,2026-05-13,Galveston,Port Bolivar,Port Bolivar,Texas,77650,United States,coastal,https://www.airbnb.com/rooms/52010148,https://a0.muscache.com/im/pictures/hosting/Hosting-52010148/original/976b013e-8f95-433d-9f33-a942ac4a0c1f.jpeg,52010148,2513946,29.4768,-94.5775,45.23,=AVERAGE($D$2:$D$830),2.75,"=IFERROR(($AU27-D27)/$AU27,0)",=$AU27-D27,11261,52010148,"BlueMarlin,Luxury Beachfront,WeddingVenue,Sleeps30",,,,,,,,,
HotTub•EVcharger•Arcade•Coffee•BabyItems•TONS more,240711438,,131313,139606,1085.23,37.46,350,6,3,16,true,false,true,true,true,false,false,Home/Apartment,House,House/villa,5,110,2,1,Luxury,false,350,true,121,44,2026-05-13,Galveston,Galveston,Galveston,Texas,77554,United States,coastal,https://www.airbnb.com/rooms/52989888,https://a0.muscache.com/im/pictures/miso/Hosting-52989888/original/9034aecc-4439-4b06-926e-0cd66398fe31.jpeg,52989888,2507317,29.17277,-94.98579,38.40,=AVERAGE($D$2:$D$830),-0.94,"=IFERROR(($AU73-D73)/$AU73,0)",=$AU73-D73,8293,52989888,HotTub•EVcharger•Arcade•Coffee•BabyItems•TONS more,,,,,,,,,
Resort Like Paradise! 2024 Vacation Home Of The Yr,181248718,,404573,649201,2544.48,71.95,221,7,8,16,true,false,true,true,true,false,true,Home/Apartment,House,House/villa,5,138,4,2-5,Luxury,true,888,true,159,33,2026-05-13,Santa Rosa/Rosemary Beach,Rosemary Beach / 30a,Rosemary Beach,Florida,32413,United States,coastal,https://www.airbnb.com/rooms/53938203,https://a0.muscache.com/im/pictures/prohost-api/Hosting-53938203/original/d1ee5e4b-51ba-40b6-b624-55fd6a477db6.png,53938203,2713421,30.292,-86.0526,54.21,=AVERAGE($D$2:$D$1233),17.74,"=IFERROR(($AU1019-D1019)/$AU1019,0)",=$AU1019-D1019,244628,53938203,Resort Like Paradise! 2024 Vacation Home Of The Yr,,,,,,,,,
Indoor/Outdoor POOL Waterfront Estate - Siesta Key,198581941,,101748,113947,1695.8,41.38,342,5,6,14,true,false,false,true,true,false,true,Home/Apartment,House,House/villa,5,25,6,2-5,Luxury,false,794,true,60,11,2026-05-14,Sarasota,Siesta Key,Sarasota,Florida,34242,United States,coastal,https://www.airbnb.com/rooms/54389655,https://a0.muscache.com/im/pictures/miso/Hosting-54389655/original/9159c19b-5dd3-41fe-a039-5602525b8ce9.jpeg,54389655,2731806,27.3023,-82.5549,62.57,=AVERAGE($D$2:$D$1012),-21.19,"=IFERROR(($AU213-D213)/$AU213,0)",=$AU213-D213,12199,54389655,Indoor/Outdoor POOL Waterfront Estate - Siesta Key,,,,,,,,,
Spectacular Beach House Private Pool & Skydeck,122658284,,128590,168393,1714.53,44.64,303,8,8,16,true,false,true,true,true,false,true,Home/Apartment,House,House/villa,4.8,27,4,2-5,Luxury,true,650,true,75,15,2026-05-13,Santa Rosa/Rosemary Beach,Miramar Beach,Miramar Beach,Florida,32550,United States,coastal,https://www.airbnb.com/rooms/555905368788364998,https://a0.muscache.com/im/pictures/miso/Hosting-555905368788364998/original/996c23f8-fa67-4f84-b5da-8c6690900705.jpeg,555905368788364998,1907933,30.3786,-86.377,57.20,=AVERAGE($D$2:$D$554),-12.56,"=IFERROR(($AU99-D99)/$AU99,0)",=$AU99-D99,39803,555905368788364998,Spectacular Beach House Private Pool & Skydeck,,,,,,,,,
Luxurious Beach Front Coastal Dream,452269496,,227507,245280,1354.21,54.72,337,5,4,15,true,false,false,true,true,false,false,Home/Apartment,House,House/villa,5,103,3,1,Luxury,true,395,false,168,38,2026-05-16,Galveston,Galveston,Galveston,Texas,77554,United States,coastal,https://www.airbnb.com/rooms/595602972006159776,https://a0.muscache.com/im/pictures/miso/Hosting-595602972006159776/original/e4c1fe02-0f64-41b1-8c60-e811b803cb6e.jpeg,595602972006159776,3027722,29.22615,-94.89974,45.23,=AVERAGE($D$2:$D$830),9.49,"=IFERROR(($AU14-D14)/$AU14,0)",=$AU14-D14,17773,595602972006159776,Luxurious Beach Front Coastal Dream,,,,,,,,,
Big Groups Welcome • Pool • Near Duval,132849345,,616692,730765,4138.87,56.23,311,5,3,16,true,false,true,true,true,true,true,Home/Apartment,House,House/villa,5,12,4,6-20,Luxury,true,350,true,149,47,2026-05-11,Key West,Key West,Key West,Florida,33040,United States,coastal,https://www.airbnb.com/rooms/620917079595687062,https://a0.muscache.com/im/pictures/prohost-api/Hosting-620917079595687062/original/fceff200-3869-485a-bb77-539d4ae9c51d.jpeg,620917079595687062,2797946,24.5508,-81.7999,69.50,=AVERAGE($D$2:$D$501),-13.27,"=IFERROR(($AU16-D16)/$AU16,0)",=$AU16-D16,114073,620917079595687062,Big Groups Welcome • Pool • Near Duval,,,,,,,,,
Beachfront Luxury with Elevator/Bikes/Ping-Pong,420657113,,216579,229143,1077.51,57.93,351,5,5,15,true,false,false,true,true,false,false,Home/Apartment,House,House/villa,4.95,78,2,6-20,Luxury,false,716,true,201,61,2026-05-11,Galveston,Galveston,Galveston,Texas,77554,United States,coastal,https://www.airbnb.com/rooms/641175771207855507,https://a0.muscache.com/im/pictures/prohost-api/Hosting-641175771207855507/original/8572ea61-2750-4e42-b075-1c4ae010f37f.jpeg,641175771207855507,2736029,29.1157,-95.0779,45.23,=AVERAGE($D$2:$D$830),12.70,"=IFERROR(($AU16-D16)/$AU16,0)",=$AU16-D16,12564,641175771207855507,Beachfront Luxury with Elevator/Bikes/Ping-Pong,,,,,,,,,
Tea Table Key Private Island  5 BR Oceanfront home,Island Villa Rental Properties,,266642,442615,3212.55,44.39,229,6,5,10,true,false,false,true,true,false,true,Home/Apartment,House,House/villa,5,1,7,6-20,Luxury,false,666,false,83,17,2026-05-14,Key West,Islamorada,Islamorada,Florida,33036,United States,coastal,https://www.airbnb.com/rooms/652029010838901807,https://a0.muscache.com/im/pictures/miso/Hosting-652029010838901807/original/ebf35115-ca28-4362-b6d8-8c90e9c48c89.jpeg,652029010838901807,2867194,24.89302,-80.65708,34.63,=AVERAGE($D$2:$D$191),9.76,"=IFERROR(($AU11-D11)/$AU11,0)",=$AU11-D11,175973,652029010838901807,Tea Table Key Private Island  5 BR Oceanfront home,,,,,,,,,
Island Beach House Oasis Your Memory Maker awaits,2428723,,413624,413624,5825.69,23.36,365,6,6,16,true,false,false,true,true,true,true,Home/Apartment,House,House/villa,5,5,3,6-20,Luxury,false,999,true,71,20,2026-05-14,Key West,Islamorada,Islamorada,Florida,33036,United States,coastal,https://www.airbnb.com/rooms/665868898027104148,https://a0.muscache.com/im/pictures/prohost-api/Hosting-665868898027104148/original/45318440-8bec-45b5-81f2-38d08275cebe.jpeg,665868898027104148,2900265,24.87004,-80.70607,34.63,=AVERAGE($D$2:$D$191),-11.27,"=IFERROR(($AU3-D3)/$AU3,0)",=$AU3-D3,0,665868898027104148,Island Beach House Oasis Your Memory Maker awaits,,,,,,,,,
Beach Front Luxury House with direct beach access,445500747,,190890,220998,1393.36,44.77,317,5,5,16,true,false,false,true,true,false,true,Home/Apartment,House,House/villa,5,99,3,6-20,Luxury,true,400,true,137,36,2026-05-16,Galveston,Galveston,Galveston,Texas,77554,United States,coastal,https://www.airbnb.com/rooms/673013074080525394,https://a0.muscache.com/im/pictures/prohost-api/Hosting-673013074080525394/original/abf50dc3-2727-4973-a361-ff4cb0413207.jpeg,673013074080525394,2909239,29.1065,-95.0916,45.23,=AVERAGE($D$2:$D$830),-0.46,"=IFERROR(($AU21-D21)/$AU21,0)",=$AU21-D21,30108,673013074080525394,Beach Front Luxury House with direct beach access,,,,,,,,,
Big Bay Getaway / Sleeps 25+ waterfront Lakehouse,457846140,,207908,251747,1307.6,53.9,297,10,10,16,true,false,true,true,true,true,true,Home/Apartment,Villa,House/villa,5,167,1,6-20,Luxury,true,497,false,159,54,2026-05-11,Galveston,Dickinson,Dickinson,Texas,77539,United States,coastal,https://www.airbnb.com/rooms/699550848681796981,https://a0.muscache.com/im/pictures/hosting/Hosting-699550848681796981/original/085dbea2-8b3a-4603-badb-aeb35a11bdba.jpeg,699550848681796981,,29.50237,-94.95848,47.56,=AVERAGE($D$2:$D$830),6.34,"=IFERROR(($AU19-D19)/$AU19,0)",=$AU19-D19,43839,699550848681796981,Big Bay Getaway / Sleeps 25+ waterfront Lakehouse,,,,,,,,,
2 Houses|Family Gatherings|Weddings|Ocean Views,199843457,,171617,206655,1418.32,40.6,302,11,7,16,true,false,true,true,true,true,false,Home/Apartment,House,House/villa,4.9,13,2,2-5,Luxury,true,822,true,121,33,2026-05-13,Galveston,Port Bolivar,Port Bolivar,Texas,77650,United States,coastal,https://www.airbnb.com/rooms/700993890010540062,https://a0.muscache.com/im/pictures/miso/Hosting-700993890010540062/original/87668b68-802c-44d3-a252-e68edc83452a.jpeg,700993890010540062,,29.47271,-94.58985,47.56,=AVERAGE($D$2:$D$830),-6.96,"=IFERROR(($AU34-D34)/$AU34,0)",=$AU34-D34,35038,700993890010540062,2 Houses|Family Gatherings|Weddings|Ocean Views,,,,,,,,,
Brand New Luxury Beach Home,356976356,,193332,204362,1546.66,43.1,336,5,7,15,true,false,true,true,true,false,true,Home/Apartment,Cottage,House/villa,5,54,3,2-5,Luxury,false,599,false,125,26,2026-05-11,Amelia/St. Simons/Jekyll Islands,Saint Simons Island,Saint Simons Island,Georgia,31522,United States,coastal,https://www.airbnb.com/rooms/701569932332247135,https://a0.muscache.com/im/pictures/e0611d0e-eed3-4e73-8b37-afe34752a2ba.jpg,701569932332247135,2975241,31.1428,-81.3749,50.61,=AVERAGE($D$2:$D$1001),-7.51,"=IFERROR(($AU521-D521)/$AU521,0)",=$AU521-D521,11030,701569932332247135,Brand New Luxury Beach Home,,,,,,,,,
Family Beachfront Oasis ~ Great Ocean View ~ Pool,1835281,,131026,252074,1701.64,100,126,6,5,16,true,false,false,true,true,true,true,Home/Apartment,Villa,House/villa,5,38,7,2-5,Luxury,true,850,true,77,11,2026-05-11,Cape San Blas/St. George Island,St. George Island,Eastpoint,Florida,32328,United States,coastal,https://www.airbnb.com/rooms/735489792163477795,https://a0.muscache.com/im/pictures/prohost-api/Hosting-735489792163477795/original/372912d6-e7e0-4da7-b43c-b12007a55e75.jpeg,735489792163477795,3019948,29.634,-84.9198,67.08,=AVERAGE($D$2:$D$378),32.92,"=IFERROR(($AU26-D26)/$AU26,0)",=$AU26-D26,121048,735489792163477795,Family Beachfront Oasis ~ Great Ocean View ~ Pool,,,,,,,,,
"Luxury Resort Beach House | Elevator, EV charger",486677678,,118093,143700,1312.14,41.47,320,5,5,16,true,false,false,true,true,false,true,Home/Apartment,House,House/villa,5,49,3,2-5,Luxury,true,377,true,90,25,2026-05-11,Galveston,Galveston,Galveston,Texas,77554,United States,coastal,https://www.airbnb.com/rooms/754640601077328788,https://a0.muscache.com/im/pictures/hosting/Hosting-754640601077328788/original/ae49dd97-08e5-4523-a8e7-f7b8cd20a58c.jpeg,754640601077328788,3106215,29.1067,-95.0919,45.23,=AVERAGE($D$2:$D$830),-3.76,"=IFERROR(($AU84-D84)/$AU84,0)",=$AU84-D84,25607,754640601077328788,"Luxury Resort Beach House | Elevator, EV charger",,,,,,,,,
Stunning Dutch Rosemary Beach,177540752,,186480,220123,1983.83,41.78,327,5,5,12,true,false,false,true,true,false,true,Home/Apartment,House,House/villa,4.7,96,1,2-5,Luxury,false,596,true,94,19,2026-05-16,Santa Rosa/Rosemary Beach,Rosemary Beach / 30a,Rosemary Beach,Florida,32413,United States,coastal,https://www.airbnb.com/rooms/797857967683345409,https://a0.muscache.com/im/pictures/miso/Hosting-797857967683345409/original/065dde2a-e38c-4f0e-9823-84e5c9ff01fd.jpeg,797857967683345409,249905,30.2815,-86.0128,61.91,=AVERAGE($D$2:$D$1233),-20.13,"=IFERROR(($AU591-D591)/$AU591,0)",=$AU591-D591,33643,797857967683345409,Stunning Dutch Rosemary Beach,,,,,,,,,
The Shores at Galveston,497003474,,284505,320662,1571.85,55.86,324,9,7,16,true,false,false,true,true,true,false,Home/Apartment,House,House/villa,4.95,110,2,6-20,Luxury,true,300,false,181,36,2026-05-11,Galveston,Galveston,Galveston,Texas,77554,United States,coastal,https://www.airbnb.com/rooms/816076951256804658,https://a0.muscache.com/im/pictures/miso/Hosting-816076951256804658/original/2e33a798-25a2-4d38-9a13-9dd02ca145f7.jpeg,816076951256804658,,29.1699,-94.9925,47.56,=AVERAGE($D$2:$D$830),8.30,"=IFERROR(($AU9-D9)/$AU9,0)",=$AU9-D9,36157,816076951256804658,The Shores at Galveston,,,,,,,,,
Seazen,404853830,,135971,250577,2517.98,50.47,107,6,5,16,true,false,false,true,true,false,true,Home/Apartment,House,House/villa,5,1,3,1,Luxury,false,850,false,54,9,2025-11-05,Santa Rosa/Rosemary Beach,Rosemary Beach / 30a,Rosemary Beach,Florida,32413,United States,coastal,https://www.airbnb.com/rooms/829056026651085409,https://a0.muscache.com/im/pictures/miso/Hosting-829056026651085409/original/3122a526-9f1b-470b-b346-598b247eab17.jpeg,829056026651085409,,30.27693,-86.00904,54.76,=AVERAGE($D$2:$D$1233),-4.29,"=IFERROR(($AU1123-D1123)/$AU1123,0)",=$AU1123-D1123,114606,829056026651085409,Seazen,,,,,,,,,
"Book Your Retreat | Pool, Hot Tub & Space for All",73907579,,172646,199820,1856.41,49.21,341,6,7,16,true,false,false,true,true,true,true,Home/Apartment,Villa,House/villa,4.8,40,3,6-20,Luxury,true,745,false,93,25,2026-05-16,Santa Rosa/Rosemary Beach,Miramar Beach,Miramar Beach,Florida,32550,United States,coastal,https://www.airbnb.com/rooms/838381304293741989,https://a0.muscache.com/im/pictures/prohost-api/Hosting-838381304293741989/original/9bb40646-a96a-46df-953b-d14b9e9ac3c6.jpeg,838381304293741989,3291040,30.3802,-86.3773,58.77,=AVERAGE($D$2:$D$554),-9.56,"=IFERROR(($AU66-D66)/$AU66,0)",=$AU66-D66,27174,838381304293741989,"Book Your Retreat | Pool, Hot Tub & Space for All",,,,,,,,,
"2 Beachfront Homes, Each with Pool. Sleep 26",22259364,,318435,509245,1759.31,84.58,214,8,5,16,true,false,false,true,true,false,true,Home/Apartment,House,House/villa,4.6,5,3,6-20,Luxury,false,572,true,181,50,2026-05-17,Galveston,Port Bolivar,Gilchrist,Texas,77617,United States,coastal,https://www.airbnb.com/rooms/844047269479516327,https://a0.muscache.com/im/pictures/prohost-api/Hosting-844047269479516327/original/60b6b4d2-bbf6-465a-b2f6-09b39b740247.jpeg,844047269479516327,3328279,29.5156,-94.4794,47.56,=AVERAGE($D$2:$D$830),37.02,"=IFERROR(($AU6-D6)/$AU6,0)",=$AU6-D6,190810,844047269479516327,"2 Beachfront Homes, Each with Pool. Sleep 26",,,,,,,,,
Come Together-consist of 2 Homes4 Golf Carts2 pool,458231293,,210437,225482,1402.91,48.23,329,6,5,16,true,false,false,true,false,false,true,Home/Apartment,House,House/villa,5,5,4,2-5,Luxury,true,750,true,150,30,2026-05-16,Cape Coral/Fort Myers,Captiva,Captiva,Florida,33924,United States,coastal,https://www.airbnb.com/rooms/855275901818693856,https://a0.muscache.com/im/pictures/miso/Hosting-855275901818693856/original/09d7768d-0e3c-45e1-9d9a-109df98a06fe.jpeg,855275901818693856,3364172,26.5942,-82.2208,54.16,=AVERAGE($D$2:$D$501),-5.93,"=IFERROR(($AU18-D18)/$AU18,0)",=$AU18-D18,15045,855275901818693856,Come Together-consist of 2 Homes4 Golf Carts2 pool,,,,,,,,,
"Beachfront, private pool, hot tub, elevator",416843163,,290764,384759,1863.87,65,240,6,6,16,true,false,true,true,true,true,true,Home/Apartment,House,House/villa,5,74,4,2-5,Luxury,true,1029,false,156,27,2026-05-17,Cape San Blas/St. George Island,St. George Island,Eastpoint,Florida,32328,United States,coastal,https://www.airbnb.com/rooms/914663462653849348,https://a0.muscache.com/im/pictures/hosting/Hosting-914663462653849348/original/1d8cf369-a697-457a-b672-69cfc357f0de.jpeg,914663462653849348,3462556,29.62131,-84.94419,67.08,=AVERAGE($D$2:$D$378),-2.08,"=IFERROR(($AU2-D2)/$AU2,0)",=$AU2-D2,93995,914663462653849348,"Beachfront, private pool, hot tub, elevator",,,,,,,,,
Seagrove Sanctuary | Private Pool~Golf Cart~Bikes~,Sea And Stay,,237812,288914,2181.76,51.66,273,7,9,16,true,false,false,true,false,false,true,Home/Apartment,House,House/villa,5,18,1,6-20,Luxury,true,1351,true,109,19,2026-05-11,Santa Rosa/Rosemary Beach,Rosemary Beach / 30a,Santa Rosa Beach,Florida,32459,United States,coastal,https://www.airbnb.com/rooms/920343092251137382,https://a0.muscache.com/im/pictures/prohost-api/Hosting-920343092251137382/original/9a1de6b1-006c-410d-bd9c-5c4d27885a6a.jpeg,920343092251137382,3465543,30.3169,-86.1265,54.21,=AVERAGE($D$2:$D$1233),-2.55,"=IFERROR(($AU1064-D1064)/$AU1064,0)",=$AU1064-D1064,51102,920343092251137382,Seagrove Sanctuary | Private Pool~Golf Cart~Bikes~,,,,,,,,,
BEACH FRONT away from crowds! Sleeps up to 30!,180691440,,180895,187759,1282.94,41.59,349,8,6,16,true,false,false,true,true,true,false,Home/Apartment,House,House/villa,5,77,2,2-5,Luxury,true,500,false,141,46,2026-05-13,Galveston,Port Bolivar,Gilchrist,Texas,77617,United States,coastal,https://www.airbnb.com/rooms/929629264064080022,https://a0.muscache.com/im/pictures/miso/Hosting-929629264064080022/original/8a1088c2-63ab-4438-91d6-a7caf373e343.jpeg,929629264064080022,3501492,29.5148,-94.4818,47.56,=AVERAGE($D$2:$D$830),-5.97,"=IFERROR(($AU25-D25)/$AU25,0)",=$AU25-D25,6864,929629264064080022,BEACH FRONT away from crowds! Sleeps up to 30!,,,,,,,,,
Entire Beach Resort!  Sleeps 28!  Pool/Spa!  Golf!,157601553,,255685,283166,1982.05,41.88,329,9,9,16,true,true,true,true,true,false,true,Home/Apartment,House,House/villa,4.95,65,2,6-20,Luxury,true,1350,true,129,31,2026-05-11,Santa Rosa/Rosemary Beach,Miramar Beach,Miramar Beach,Florida,32550,United States,coastal,https://www.airbnb.com/rooms/938573342546936290,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6OTM4NTczMzQyNTQ2OTM2Mjkw/original/fba166a2-ccf6-42ec-bcbc-9aed2c2ddef6.jpeg,938573342546936290,4473724,30.38163,-86.38366,57.20,=AVERAGE($D$2:$D$554),-15.32,"=IFERROR(($AU29-D29)/$AU29,0)",=$AU29-D29,27481,938573342546936290,Entire Beach Resort!  Sleeps 28!  Pool/Spa!  Golf!,,,,,,,,,
Direct Beach Access-Golf Cart-Elevator-Pool-HotTub,527543014,,258114,295265,1732.31,55.19,308,8,8,16,true,false,true,true,true,false,true,Home/Apartment,House,House/villa,4.95,18,3,6-20,Luxury,true,1128,true,149,25,2026-05-11,Santa Rosa/Rosemary Beach,Miramar Beach,Miramar Beach,Florida,32550,United States,coastal,https://www.airbnb.com/rooms/945275980437255879,https://a0.muscache.com/im/pictures/5bf7ed63-cafe-4414-8ac9-628060cdf3cb.jpg,945275980437255879,3532449,30.3735,-86.3489,57.20,=AVERAGE($D$2:$D$554),-2.01,"=IFERROR(($AU28-D28)/$AU28,0)",=$AU28-D28,37151,945275980437255879,Direct Beach Access-Golf Cart-Elevator-Pool-HotTub,,,,,,,,,
Kemah Waterfront Estate with Pools & Private Pier,395268668,,104209,126457,1108.61,36.29,290,7,6,16,true,false,false,true,true,true,true,Home/Apartment,House,House/villa,5,269,3,2-5,Luxury,true,294,true,94,28,2026-05-14,Galveston,Kemah,Kemah,Texas,77565,United States,coastal,https://www.airbnb.com/rooms/952067803493309017,https://a0.muscache.com/im/pictures/prohost-api/Hosting-952067803493309017/original/740e2d15-6ed9-4bb0-9336-32e38da44fbf.jpeg,952067803493309017,2739407,29.5360888345,-95.0140800235,47.56,=AVERAGE($D$2:$D$830),-11.27,"=IFERROR(($AU115-D115)/$AU115,0)",=$AU115-D115,22248,952067803493309017,Kemah Waterfront Estate with Pools & Private Pier,,,,,,,,,
Beach Hanson 3,455629056,,110820,114247,1319.29,25.61,354,5,6,16,true,false,false,true,true,false,false,Home/Apartment,House,House/villa,5,18,2,2-5,Luxury,false,375,true,84,28,2026-05-16,Galveston,Port Bolivar,Port Bolivar,Texas,77650,United States,coastal,https://www.airbnb.com/rooms/958267730890652692,https://a0.muscache.com/im/pictures/miso/Hosting-958267730890652692/original/9e5b1219-58d8-4d36-a8a5-e7eaae8098de.jpeg,958267730890652692,3567984,29.46294,-94.61076,45.23,=AVERAGE($D$2:$D$830),-19.62,"=IFERROR(($AU98-D98)/$AU98,0)",=$AU98-D98,3427,958267730890652692,Beach Hanson 3,,,,,,,,,
"Beachfront! Hot tub! Elevator! Beach, steps away",49874190,,109206,129301,1284.78,35.27,330,5,5,15,true,false,true,true,true,false,false,Home/Apartment,Townhouse,Apt/Condo/Loft,5,27,2,2-5,Luxury,true,500,false,85,24,2026-05-13,Galveston,Galveston,Galveston,Texas,77550,United States,coastal,https://www.airbnb.com/rooms/964013722744090440,https://a0.muscache.com/im/pictures/miso/Hosting-964013722744090440/original/acd75f6a-3cb7-419d-8c5a-541add1a9ad9.jpeg,964013722744090440,3189358,29.31,-94.7625,45.23,=AVERAGE($D$2:$D$830),-9.96,"=IFERROR(($AU101-D101)/$AU101,0)",=$AU101-D101,20095,964013722744090440,"Beachfront! Hot tub! Elevator! Beach, steps away",,,,,,,,,
