Title,Property Manager/Host,Contact,Revenue,Revenue Potential,ADR,Occupancy,Days Available,Bedrooms,Bathrooms,Accommodates,Has Air Conditioning,Has Gym,Has Hot Tub,Has Kitchen,Has Parking,Has Pets,Has Pool,Listing Type,Property Type,Real Estate Type,Overall Rating,Number of Reviews,Minimum Stay,Host Unit Count,Price Tier,Airbnb Superhost,Cleaning Fee,Instant Book,Reserved Days,Number of Bookings,Last Update,AirDNA Market,AirDNA Subarket,City,State,Zipcode,Country,Location Type,Listing URL,Main Listing Image,Airbnb Property ID,Vrbo Property ID,Latitude,Longitude,Market Average Occupancy,Market Average Revenue,Occupancy Gap,Revenue % Gap,Revenue $ Gap
Basalt home in town close to slopes / restaurants,384874052,,25320,32029,844,21.9,333,4,3,6,true,false,false,true,true,true,false,Home/Apartment,House,House/villa,4.4,17,2,2-5,Luxury,false,300,true,30,10,2025-02-17,Glenwood Springs,Carbondale,Basalt,Colorado,81621,United States,mountains_lakes,https://www.airbnb.com/rooms/1308877263618037511,https://a0.muscache.com/im/pictures/miso/Hosting-1308877263618037511/original/a6b8fab9-11aa-438b-b272-fe9199b528d4.jpeg,1308877263618037511,4332790,39.3654,-107.0267,"=AVERAGE($G$2:$G$239)","=AVERAGE($D$2:$D$239)","=IFERROR(($AT64-G64)/$AT64,0)","=IFERROR(($AU64-D64)/$AU64,0)","=$AU64-D64"
"Modern Mountain New Build - 3 King Bedrooms, Salt Water Hot Tub - Amazing Views",,,25220,32992,813.55,17.71,347,3,2,6,true,false,true,true,true,false,false,Home/Apartment,House,House/villa,5,7,3,1,Luxury,false,300,false,31,9,2026-05-14,Glenwood Springs,Carbondale,Carbondale,Colorado,81623,United States,mountains_lakes,https://www.vrbo.com/3168327,"https://media.vrbo.com/lodging/91000000/90110000/90103500/90103434/ee827e83.jpg?impolicy=resizecrop&rw=1200&ra=fit",,3168327,39.452279,-107.150554,"=AVERAGE($G$2:$G$239)","=AVERAGE($D$2:$D$239)","=IFERROR(($AT65-G65)/$AT65,0)","=IFERROR(($AU65-D65)/$AU65,0)","=$AU65-D65"
Ranch at Roaring Fork Mid-Mod Cabin,36279708,,24879,34533,310.99,71.43,140,2,2,4,false,false,false,true,true,true,false,Home/Apartment,Apartment,Apt/Condo/Loft,5,9,3,6-20,Luxury,true,176,false,80,21,2026-05-13,Glenwood Springs,Carbondale,Carbondale,Colorado,81623,United States,mountains_lakes,https://www.airbnb.com/rooms/1562546177630236463,https://a0.muscache.com/im/pictures/hosting/Hosting-1562546177630236463/original/520d2338-74cc-40ec-be42-abf993757fbb.jpeg,1562546177630236463,,39.4085,-107.1652,"=AVERAGE($G$2:$G$239)","=AVERAGE($D$2:$D$239)","=IFERROR(($AT66-G66)/$AT66,0)","=IFERROR(($AU66-D66)/$AU66,0)","=$AU66-D66"
"Historic Cottage on Private Estate, Pool & Tennis",KEYLINK,,24500,25779,306.25,39.8,360,1,1,4,false,false,false,true,true,true,true,Home/Apartment,Cottage,House/villa,4.6,108,2,21+,Luxury,true,209,true,80,24,2026-05-16,Glenwood Springs,Carbondale,Carbondale,Colorado,81623,United States,mountains_lakes,https://www.airbnb.com/rooms/30501957,"https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MzA1MDE5NTc=/original/5362e3d7-5ea1-49d1-ae98-5fa61d752109.jpeg",30501957,1496815,39.16135,-107.25014,"=AVERAGE($G$2:$G$239)","=AVERAGE($D$2:$D$239)","=IFERROR(($AT67-G67)/$AT67,0)","=IFERROR(($AU67-D67)/$AU67,0)","=$AU67-D67"
"Spacious Home Near Aspen, Skiing, Hot Springs",Tina W.,,24366,51317,902.44,19.57,253,4,3,8,true,false,true,true,true,false,false,Home/Apartment,House,House/villa,5,22,3,6-20,Luxury,true,449,false,27,8,2026-05-14,Glenwood Springs,Carbondale,Carbondale,Colorado,81623,United States,mountains_lakes,https://www.airbnb.com/rooms/53200054,https://a0.muscache.com/im/pictures/miso/Hosting-53200054/original/2dcfc174-6121-403c-8faa-51532ea5b041.jpeg,53200054,2217067,39.42828,-107.18659,"=AVERAGE($G$2:$G$239)","=AVERAGE($D$2:$D$239)","=IFERROR(($AT68-G68)/$AT68,0)","=IFERROR(($AU68-D68)/$AU68,0)","=$AU68-D68"
Chasing Rainbows,518789071,,22480,35349,562,90.91,44,3,3,5,true,false,false,true,true,false,false,Home/Apartment,House,House/villa,5,2,2,2-5,Luxury,false,350,true,40,2,2025-03-27,Glenwood Springs,Carbondale,Carbondale,Colorado,81623,United States,mountains_lakes,https://www.airbnb.com/rooms/1330539356172192409,https://a0.muscache.com/im/pictures/miso/Hosting-1330539356172192409/original/e5fa0394-6cd6-4b28-b8a2-003c8a66b144.jpeg,1330539356172192409,,39.4154401,-107.2092572,"=AVERAGE($G$2:$G$239)","=AVERAGE($D$2:$D$239)","=IFERROR(($AT69-G69)/$AT69,0)","=IFERROR(($AU69-D69)/$AU69,0)","=$AU69-D69"
The Carriage House,96231898,,22451,35523,362.11,46.97,238,2,2,5,true,false,true,true,true,true,true,Home/Apartment,House,House/villa,4.9,123,3,2-5,Luxury,true,248,false,62,6,2026-05-14,Glenwood Springs,Carbondale,Carbondale,Colorado,81623,United States,mountains_lakes,https://www.airbnb.com/rooms/1290160392007737794,https://a0.muscache.com/im/pictures/miso/Hosting-1290160392007737794/original/8cb164f5-2e35-4eaa-98a1-07c6ed14add1.jpeg,1290160392007737794,181146,39.4083270317,-107.1304750329,"=AVERAGE($G$2:$G$239)","=AVERAGE($D$2:$D$239)","=IFERROR(($AT70-G70)/$AT70,0)","=IFERROR(($AU70-D70)/$AU70,0)","=$AU70-D70"
World Famous Rocky Mountain Treehouse | Hot Tub,Boutique Mountain Homes,,21692,23469,409.28,47.75,132,1,1,4,false,false,true,true,false,true,false,Home/Apartment,Treehouse,Unique,4.3,11,2,21+,Luxury,true,250,false,53,19,2025-12-05,Glenwood Springs,Carbondale,Carbondale,Colorado,81623,United States,mountains_lakes,https://www.airbnb.com/rooms/1468357111330270465,https://a0.muscache.com/im/pictures/prohost-api/Hosting-1468357111330270465/original/26b7b75e-ed68-4594-84c7-3cee5d83298d.jpeg,1468357111330270465,4706800,39.4578384334,-107.1843456985,"=AVERAGE($G$2:$G$239)","=AVERAGE($D$2:$D$239)","=IFERROR(($AT71-G71)/$AT71,0)","=IFERROR(($AU71-D71)/$AU71,0)","=$AU71-D71"
Snowmass Base Whole House,416457609,,21546,39358,430.92,49.5,276,1,2,4,false,false,false,true,true,false,false,Home/Apartment,House,House/villa,0,0,4,2-5,Luxury,true,4,false,50,12,2026-05-17,Glenwood Springs,Carbondale,Snowmass,Colorado,81654,United States,mountains_lakes,https://www.airbnb.com/rooms/52075773,https://a0.muscache.com/im/pictures/miso/Hosting-51421086/original/74108d0d-c28a-49c0-9295-f3cc0cd84a4a.jpeg,52075773,,39.3122,-106.984,"=AVERAGE($G$2:$G$239)","=AVERAGE($D$2:$D$239)","=IFERROR(($AT72-G72)/$AT72,0)","=IFERROR(($AU72-D72)/$AU72,0)","=$AU72-D72"
High West Treehouse – A Treetop Mountain Getaway,20823618,,21092,25930,285.03,81.32,101,1,1,2,true,false,false,true,true,false,false,Home/Apartment,Treehouse,Unique,5,12,2,6-20,Luxury,true,90,false,74,16,2026-04-02,Glenwood Springs,Carbondale,Carbondale,Colorado,81623,United States,mountains_lakes,https://www.airbnb.com/rooms/1571985816037509446,https://a0.muscache.com/im/pictures/hosting/Hosting-1571985816037509446/original/14476dc3-1bbf-42b0-a12e-bc53495bd6b8.jpeg,1571985816037509446,,39.4272009587,-107.147963116,"=AVERAGE($G$2:$G$239)","=AVERAGE($D$2:$D$239)","=IFERROR(($AT73-G73)/$AT73,0)","=IFERROR(($AU73-D73)/$AU73,0)","=$AU73-D73"
